match_key,career_match_index,career_stage,season,season_match_number,season_stage,date,day_of_week,week_of_season,days_since_last_match,is_back_to_back,match_density_3days,match_no,total_matches_that_day,multi_game_day,first_match_of_day,last_match_of_day,same_day_opponent_seq,opponent,opponent_slug,season_opponent_seq,is_repeat_opponent,rivalry,deaf_school,match_type,game_importance,game_importance_score,event_name,milestone_flag,set_scores,set_count,set_result,set_diff,result,location,forfeited,injured,sick,comeback_win,revenge_match,redemption_game,highlight_match,birthday_match,is_conference,is_playoffs,is_tournament,is_championship,total_points_for,total_points_against,margin_pct,high_margin_win,low_margin_loss,did_play,played_all_sets,favorite_match,stats_available,personal_performance_score,personal_performance_score_norm100,personal_performance_score_norm01,personal_performance_per_set,personal_performance_per_set_norm100,personal_performance_per_set_norm01,season_avg_performance_score,season_avg_performance_score_norm100,season_avg_performance_score_norm01,personal_performance_percentile,personal_performance_percentile_norm01,performance_brilliance_score,performance_brilliance_score_norm100,performance_brilliance_score_norm01,performance_label,fan_excitement,game_rating,clutch_factor,clutch_performance_flag,below_avg_performance,form_trend_label,efficiency_score,offensive_focus_score,defensive_impact_score,zero_stat_match,season_highs_flags,career_highs_flags,record_breaker_flag,best_performance_of_season,best_match_of_season,heartbreaker,dominant_sweep,momentum_swing,deciding_set_win,deciding_set_loss,bounceback_win,opponent_strength_tier,upset_victory,predictable_match,team_needed_win,energy_boost_game,confidence_boost_game,high_impact_win,offense_dominant_match,defense_dominant_match,balanced_match,low_error_game,win_streak,loss_streak,prev_result,prev_percentile,prev_win_streak,prev_loss_streak,was_set_swept,swept_opponent,deciding_set_played,sets_played,kills_attacking,kills_per_set_attacking,kill_pct_attacking,kill_att_attacking,kill_err_attacking,hit_pct_attacking,assists_ball_handling,assists_per_set_ball_handling,ball_handling_att_ball_handling,ball_handling_err_ball_handling,solo_blks_blocking,assisted_blks_blocking,total_blks_blocking,blks_per_set_blocking,blk_err_blocking,digs_digging,dig_err_digging,digs_per_set_digging,receiving_serve_receiving,receiving_err_serve_receiving,receiving_per_set_serve_receiving,aces_serving,aces_per_set_serving,ace_pct_serving,serve_att_serving,serve_err_serving,serve_pct_serving,points_serving,maxpreps
SO_10-30_WIS_1,67.0,mid,SO,34,late,2017-10-30,Monday,9,5,False,1,1,1,False,,,1,Washington International,WIS,2,True,True,False,championship,high,3,PVAC Tournament Championship,,"15-25,25-22,18-25,27-25,5-15",5,2-3,-1,L,neutral,False,False,False,False,False,False,False,False,True,True,True,True,112,90,0.109,False,True,True,True,False,True,544.9,41.1,0.411,108.98,5.3,0.053,572.11,0.0,0.0,54.5,0.545,9,75.0,0.75,ICONIC,9.0,0.95,1634.7,False,True,DOWN,18.16,0.964,11.2,False,points_serving;receiving_serve_receiving,receiving_serve_receiving,True,False,False,False,False,False,False,False,False,High,False,False,False,False,False,False,True,True,True,False,0,1,W,60.606,2.0,0.0,False,False,True,5.0,12.0,2.4,21.1,57.0,21.0,-0.158,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,36.0,6.0,7.2,4.0,0.8,36.4,11.0,2.0,81.8,0.0,https://www.maxpreps.com/games/10-30-2017/volleyball-17/model-secondary-school-for-the-deaf-vs-washington-international.htm?c=2xDX85iRNUeMz7kyjsoDdg#tab=box-score&schoolid=
SO_11-07_BELL_1,,,SO,35,late,2017-11-07,Tuesday,11,8,False,1,1,1,False,,,1,Bell,BELL,2,True,False,False,injured,low,0,DCSAA State Tournament First Round,,"25-22,17-25,25-23,25-11",4,3-1,2,W,away,False,True,False,False,False,False,False,False,False,True,True,False,92,81,0.064,False,False,False,False,False,True,,,,,,,,,,,,0,0.0,0.0,,2.2,,,False,False,,,,,False,,,False,False,False,False,False,False,False,False,False,Low,False,True,False,False,False,True,False,False,False,False,1,0,L,54.545,0.0,1.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.maxpreps.com/games/11-07-2017/volleyball-17/bell-vs-model-secondary-school-for-the-deaf.htm?c=DCmDMylQvk6uHxM8pPAJRA#tab=box-score&schoolid=
SO_11-08_WILSON_1,,,SO,36,late,2017-11-08,Wednesday,11,1,True,2,1,1,False,,,1,Woodrow Wilson,WILSON,2,True,False,False,injured,low,0,DCSAA State Tournament Quarterfinals,last SO match,"10-25,8-25,10-25",3,0-3,-3,L,away,False,True,False,False,False,False,False,False,False,True,True,False,75,28,0.456,False,True,False,False,False,True,,,,,,,,,,,,0,0.0,0.0,,2.4,,,False,False,,,,,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,False,0,1,W,,1.0,0.0,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.maxpreps.com/games/11-08-2017/volleyball-17/jackson-reed-vs-model-secondary-school-for-the-deaf.htm?c=q7lwwGAjd0KkLuhmfcTsHA#tab=box-score&schoolid=
JR_08-30_SAA_1,68.0,mid,JR,1,early,2018-08-30,Thursday,1,295,False,1,1,1,False,,,1,Spencerville Adventist Academy,SAA,1,False,False,False,regular,low,0,,first JR match,"19-25,25-9,25-14,25-21",4,3-1,2,W,away,False,False,False,True,False,False,False,False,True,False,False,False,94,69,0.153,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,1.3,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,1.0,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/08-30-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-spencerville-adventist-academy.htm?c=Trv2Kp4x9EKdJq0e1oDbzw
JR_09-01_PALLOTTI_1,69.0,mid,JR,2,early,2018-09-01,Saturday,1,2,False,4,1,3,True,True,False,1,Pallotti,PALLOTTI,1,False,False,False,regular,low,0,,,"25-21,25-18",2,2-0,2,W,home,False,False,False,False,False,False,False,False,False,False,True,False,50,39,0.124,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,2,0,W,,1.0,0.0,False,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-01-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-pallotti.htm?c=EgDQMP6Z5UKxE5FvP-M4Dw
JR_09-01_CGC_2,70.0,mid,JR,3,early,2018-09-01,Saturday,1,0,False,4,2,3,True,False,False,1,Clinton Grace Christian,CGC,1,False,False,False,regular,low,0,,,,3,2-1,1,W,home,False,False,False,False,False,False,False,False,False,False,True,False,0,0,,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,1.5,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,3,0,W,,2.0,0.0,False,False,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-01-2018/volleyball-18/clinton-grace-christian-vs-model-secondary-school-for-the-deaf.htm?c=_-Hn1q-o5Uq0RqFsMu-itw
JR_09-01_SETON_3,71.0,mid,JR,4,early,2018-09-01,Saturday,1,0,False,4,3,3,True,False,True,1,Seton School,SETON,1,False,False,False,regular,low,0,,,"12-25,14-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,26,0.316,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,3.0,0.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-01-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-seton.htm?c=atGCfmP2hUy1VbvrAWtceA
JR_09-03_CL_1,72.0,mid,JR,5,early,2018-09-03,Monday,1,2,False,4,1,1,False,,,1,Covenant Life,CL,1,False,True,False,regular,low,0,,,"12-25,17-25,8-25",3,0-3,-3,L,away,False,False,False,False,False,False,False,False,False,False,False,False,75,37,0.339,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.7,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,2,L,,0.0,1.0,True,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-03-2018/volleyball-18/covenant-life-vs-model-secondary-school-for-the-deaf.htm?c=CZtNPXZpiUmrFVsoIHCv6Q
JR_09-05_BURKE_1,73.0,mid,JR,6,early,2018-09-05,Wednesday,1,2,False,2,1,1,False,,,1,Burke,BURKE,1,False,False,False,regular,low,0,,,"25-9,25-16,25-11",3,3-0,3,W,away,False,False,False,False,False,False,False,False,True,False,False,False,75,36,0.351,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,2.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-05-2018/volleyball-18/burke-vs-model-secondary-school-for-the-deaf.htm?c=1Cm9G6Pz20emjhgVSKRqkg
JR_09-08_GC_1,74.0,mid,JR,8,early,2018-09-08,Saturday,2,0,False,3,1,3,True,True,False,1,Grace Christian,GC,1,False,False,False,regular,low,0,Fredericksburg Invitational 2018,,"25-23,25-21",2,2-0,2,W,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,44,0.064,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.8,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,2,0,W,,1.0,0.0,False,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-08-2018/volleyball-18/grace-christian-vs-model-secondary-school-for-the-deaf.htm?c=zy-nprt3g0m9hLnq5y_YhA
JR_09-08_SB_2,75.0,mid,JR,9,early,2018-09-08,Saturday,2,0,False,3,2,3,True,False,False,1,StoneBridge,SB,1,False,False,False,regular,low,0,Fredericksburg Invitational 2018,,"10-25,22-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,32,0.22,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,2.0,0.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-08-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-stonebridge.htm?c=L9xD3wiE50GbYdoCDbVLxg
JR_09-08_FCHS_3,76.0,mid,JR,7,early,2018-09-08,Saturday,2,3,False,3,3,3,True,False,True,1,Fredericksburg Christian,FCHS,1,False,False,False,regular,low,0,Fredericksburg Invitational 2018,,"12-25,16-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,28,0.282,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,2,L,,0.0,1.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/9-8-2018/volleyball-18/fredericksburg-christian-vs-model-secondary-school-for-the-deaf.htm?c=2-vXWUZlM0iZyaZnCRkk7A#tab=box-score&schoolid=
JR_09-11_RB_1,77.0,mid,JR,10,early,2018-09-11,Tuesday,2,3,False,1,1,1,False,,,1,Riverdale Baptist,RB,1,False,False,False,regular,low,0,,,"11-25,15-25,25-27",3,0-3,-3,L,away,False,False,False,False,False,False,False,False,False,False,False,False,77,51,0.203,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,3,L,,0.0,2.0,True,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-11-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-riverdale-baptist.htm?c=3O-Bxg3_UkStKV_mObir_A
JR_09-13_SSFS_1,78.0,mid,JR,11,early,2018-09-13,Thursday,3,2,False,2,1,1,False,,,1,Sandy Spring Friends,SSFS,1,False,False,False,regular,low,0,,,"25-13,25-11,25-14",3,3-0,3,W,away,False,False,False,False,False,False,False,False,True,False,False,False,75,38,0.327,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,3.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-13-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-sandy-spring-friends.htm?c=0FXoP1T_pkukrAqKPjs5HQ
JR_09-15_SWW_1,79.0,mid,JR,12,early,2018-09-15,Saturday,3,2,False,2,1,1,False,,,1,School Without Walls,SWW,1,False,False,False,regular,low,0,,,,3,3-0,3,W,home,False,False,False,False,False,False,False,False,False,False,False,False,0,0,,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,2,0,W,,1.0,0.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-15-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-school-without-walls.htm?c=rQqfNw5pxECNGfKfVVq5Xg
JR_09-18_WCA_1,80.0,mid,JR,13,early,2018-09-18,Tuesday,3,3,False,1,1,1,False,,,1,Washington Christian Academy,WCA,1,False,False,False,regular,low,0,,,"25-6,25-15,25-17",3,3-0,3,W,home,False,False,False,False,False,False,False,False,True,False,False,False,75,38,0.327,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,3,0,W,,2.0,0.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-18-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-washington-christian-academy.htm?c=txnlzEGwrkWFBM3aMOgOGQ
JR_09-20_BIHS_1,81.0,mid,JR,14,mid,2018-09-20,Thursday,4,2,False,2,1,1,False,,,1,Bishop Ireton,BIHS,1,False,False,False,regular,low,0,,,"13-25,15-25,25-27",3,0-3,-3,L,away,False,False,False,False,False,False,False,False,False,False,False,False,77,53,0.185,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,3.0,0.0,True,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-20-2018/volleyball-18/bishop-ireton-vs-model-secondary-school-for-the-deaf.htm?c=LdyBEaaPEEyQrcStdGDcTQ#tab=box-score&schoolid=
JR_09-22_RB_1,82.0,mid,JR,15,mid,2018-09-22,Saturday,4,2,False,7,1,6,True,True,False,1,Riverdale Baptist,RB,2,True,False,False,regular,low,0,Model Invitational 2018,,"25-15,25-21",2,2-0,2,W,home,False,False,False,False,True,False,False,False,False,False,True,False,50,36,0.163,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,1.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,1.0,False,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-22-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-riverdale-baptist.htm?c=L4mANmlkLk6CzD58AWzeLQ#tab=matchup&schoolid=
JR_09-22_BULLIS_2,83.0,mid,JR,16,mid,2018-09-22,Saturday,4,0,False,7,2,6,True,False,False,1,Bullis,BULLIS,1,False,False,False,regular,low,0,Model Invitational 2018,,"25-13,25-19",2,2-0,2,W,home,False,False,False,False,False,False,False,False,False,False,True,False,50,32,0.22,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,2,0,W,,1.0,0.0,False,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-22-2018/volleyball-18/bullis-vs-model-secondary-school-for-the-deaf.htm?c=3SD-UNh5mEOX8YOLnarH9A#tab=matchup&schoolid=
JR_09-22_SWW_3,84.0,mid,JR,17,mid,2018-09-22,Saturday,4,0,False,7,3,6,True,False,False,1,School Without Walls,SWW,2,True,False,False,regular,low,0,Model Invitational 2018,,"25-11,21-25,15-8",3,2-1,1,W,home,False,False,False,False,False,False,False,False,False,False,True,False,61,44,0.162,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,1.5,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,3,0,W,,2.0,0.0,False,False,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-22-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-school-without-walls.htm?c=lqOwny0Zw0a-06rgbao-Sw#tab=matchup&schoolid=
JR_09-22_MCLEAN_4,85.0,mid,JR,18,mid,2018-09-22,Saturday,4,0,False,7,4,6,True,False,False,1,McLean,MCLEAN,1,False,False,False,regular,low,0,Model Invitational 2018,,"25-8,25-14",2,2-0,2,W,home,False,False,False,False,False,False,False,False,False,False,True,False,50,22,0.389,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,4,0,W,,3.0,0.0,False,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-22-2018/volleyball-18/mclean-vs-model-secondary-school-for-the-deaf.htm?c=vbfUz_4fdkasJDsEZa5Aew#tab=matchup&schoolid=
JR_09-22_SIDWELL_5,86.0,mid,JR,19,mid,2018-09-22,Saturday,4,0,False,7,5,6,True,False,False,1,Sidwell Friends,SIDWELL,1,False,False,False,regular,low,0,Model Invitational 2018,,"9-25,14-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,23,0.37,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,4.0,0.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-22-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-sidwell-friends.htm?c=V8E-v5TQb0-5SYbGZuxjag#tab=box-score&schoolid=
JR_09-22_MACA_6,87.0,mid,JR,20,mid,2018-09-22,Saturday,4,0,False,7,6,6,True,False,True,1,Mount Airy Christian Academy,MACA,1,False,False,False,regular,low,0,Model Invitational 2018,,"14-25,25-19,15-8",3,2-1,1,W,home,False,False,False,True,False,False,False,False,False,False,True,False,54,52,0.019,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,2.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,1.0,False,False,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-22-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-mount-airy-christian-academy.htm?c=hU2aP2JC3E-i79LQGtxKMw#tab=box-score&schoolid=
JR_09-27_BOHS_1,88.0,mid,JR,21,mid,2018-09-27,Thursday,5,5,False,1,1,1,False,,,1,Bishop O'Connell,BOHS,1,False,False,False,injured,low,0,,,"10-25,7-25,3-25",3,0-3,-3,L,home,False,True,False,False,False,False,False,False,False,False,False,False,75,20,0.579,False,True,True,False,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,1.0,0.0,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/09-27-2018/volleyball-18/bishop-oconnell-vs-model-secondary-school-for-the-deaf.htm?c=AWUtist-nUCY1vJIbDNbdQ#tab=box-score&schoolid=
JR_10-02_CGC_1,89.0,mid,JR,22,mid,2018-10-02,Tuesday,5,5,False,1,1,1,False,,,1,Clinton Grace Christian,CGC,2,True,False,False,regular,low,0,,,"25-17,25-13,25-10",3,3-0,3,W,home,False,False,False,False,False,False,False,False,True,False,False,False,75,40,0.304,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,1.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-02-2018/volleyball-18/clinton-grace-christian-vs-model-secondary-school-for-the-deaf.htm?c=zs58NEQ3CEWFAWLCnEqX7A
JR_10-03_SJDS_1,90.0,mid,JR,23,mid,2018-10-03,Wednesday,5,1,True,2,1,1,False,,,1,Smith Jewish Day School,SJDS,1,False,False,False,regular,low,0,,,"25-16,25-13,25-23",3,3-0,3,W,away,False,False,False,False,False,False,False,False,False,False,False,False,75,52,0.181,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,2,0,W,,1.0,0.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-03-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-smith-jewish-day-school.htm?c=lEmjdylP3kasneLg6tCs-A#tab=matchup&schoolid=
JR_10-05_CSDF_1,91.0,mid,JR,26,mid,2018-10-05,Friday,6,0,False,5,1,4,True,True,False,1,California School for the Deaf,CSDF,1,False,False,True,regular,low,0,SpikeOut 2018 @ Model,,"17-25,11-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,28,0.282,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,2.0,0.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/california-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=uTfrWXjXC0ab2OnZko5ZWQ#tab=box-score&schoolid=
